伊達稙宗	葛西晴胤
伊達稙宗	葛西晴重
伊達稙宗	葛西氏
伊達稙宗	蘆名盛氏
伊達稙宗	蘆名盛舜
伊達稙宗	蘆名盛高
伊達輝宗	上杉景勝
伊達輝宗	上杉謙信
伊達輝宗	二本松義継
伊達輝宗	二階堂盛義
伊達輝宗	伊達尚宗
伊達輝宗	伊達政宗
伊達輝宗	伊達晴宗
伊達輝宗	伊達稙宗
伊達輝宗	佐竹義重_(十八代当主)
伊達輝宗	北条氏政
伊達輝宗	岩城常隆
伊達輝宗	岩城親隆
伊達輝宗	岩城重隆
伊達輝宗	戦国大名
伊達輝宗	最上義光
伊達輝宗	最上義守
伊達輝宗	相馬盛胤_(十五代当主)
伊達輝宗	相馬義胤_(十六代当主)
伊達輝宗	織田信長
伊達輝宗	蘆名亀王丸
伊達輝宗	蘆名盛興
伊達輝宗	蘆名盛隆
伊達輝宗	豊臣秀吉
佐竹義宣_(右京大夫)	上杉景勝
佐竹義宣_(右京大夫)	伊達政宗
佐竹義宣_(右京大夫)	伊達晴宗
佐竹義宣_(右京大夫)	佐竹義昭
佐竹義宣_(右京大夫)	佐竹義篤_(十六代当主)
佐竹義宣_(右京大夫)	佐竹義舜
佐竹義宣_(右京大夫)	佐竹義重_(十八代当主)
佐竹義宣_(右京大夫)	多賀谷重経
佐竹義宣_(右京大夫)	宇喜多秀家
佐竹義宣_(右京大夫)	宇都宮国綱
佐竹義宣_(右京大夫)	徳川家康
佐竹義宣_(右京大夫)	毛利氏
佐竹義宣_(右京大夫)	毛利輝元
佐竹義宣_(右京大夫)	江戸重通
佐竹義宣_(右京大夫)	真田昌幸
佐竹義宣_(右京大夫)	結城氏
佐竹義宣_(右京大夫)	蘆名盛興
佐竹義宣_(右京大夫)	蘆名義広
佐竹義宣_(右京大夫)	豊臣秀吉
佐竹義宣_(右京大夫)	那須氏
佐竹義宣_(右京大夫)	那須資胤
佐竹義昭	上杉憲政
佐竹義昭	上杉謙信
佐竹義昭	佐竹義宣_(右京大夫)
佐竹義昭	佐竹義篤_(十六代当主)
佐竹義昭	佐竹義舜
佐竹義昭	佐竹義重_(十八代当主)
佐竹義昭	北条氏康
佐竹義昭	大掾氏
佐竹義昭	宇都宮広綱
佐竹義昭	小田成治
佐竹義昭	小田政治
佐竹義昭	小田氏治
佐竹義昭	岩城親隆
佐竹義昭	岩城重隆
佐竹義昭	戦国大名
佐竹義昭	江戸忠通
佐竹義昭	結城晴朝
佐竹義昭	結城晴綱
佐竹義昭	那須氏
佐竹義昭	那須資胤
佐竹義篤_(十六代当主)	伊達晴宗
佐竹義篤_(十六代当主)	伊達稙宗
佐竹義篤_(十六代当主)	佐竹義宣_(右京大夫)
佐竹義篤_(十六代当主)	佐竹義昭
佐竹義篤_(十六代当主)	佐竹義舜
佐竹義篤_(十六代当主)	佐竹義重_(十八代当主)
佐竹義篤_(十六代当主)	大掾氏
佐竹義篤_(十六代当主)	小田政治
佐竹義篤_(十六代当主)	岩城由隆
佐竹義篤_(十六代当主)	戦国大名
佐竹義篤_(十六代当主)	江戸忠通
佐竹義篤_(十六代当主)	白河結城氏
佐竹義篤_(十六代当主)	相馬氏
佐竹義篤_(十六代当主)	那須政資
佐竹義篤_(十六代当主)	那須氏
佐竹義篤_(十六代当主)	那須高資
佐竹義舜	佐竹義宣_(右京大夫)
佐竹義舜	佐竹義昭
佐竹義舜	佐竹義篤_(十六代当主)
佐竹義舜	佐竹義重_(十八代当主)
佐竹義舜	宇都宮忠綱
佐竹義舜	宇都宮成綱
佐竹義舜	岩城常隆_(下総守)
佐竹義舜	岩城由隆
佐竹義舜	戦国大名
佐竹義舜	江戸忠通
佐竹義舜	江戸通雅
佐竹義舜	白河結城氏
佐竹義舜	結城政朝
佐竹義舜	足利政氏
佐竹義舜	那須氏
佐竹義重_(十八代当主)	上杉謙信
佐竹義重_(十八代当主)	二本松氏
佐竹義重_(十八代当主)	伊達政宗
佐竹義重_(十八代当主)	伊達晴宗
佐竹義重_(十八代当主)	佐竹義宣_(右京大夫)
佐竹義重_(十八代当主)	佐竹義昭
佐竹義重_(十八代当主)	佐竹義篤_(十六代当主)
佐竹義重_(十八代当主)	佐竹義舜
佐竹義重_(十八代当主)	北条氏政
佐竹義重_(十八代当主)	北条氏直
佐竹義重_(十八代当主)	大掾氏
佐竹義重_(十八代当主)	宇都宮広綱
佐竹義重_(十八代当主)	小田氏治
佐竹義重_(十八代当主)	岩城常隆
佐竹義重_(十八代当主)	岩城親隆
佐竹義重_(十八代当主)	岩城重隆
佐竹義重_(十八代当主)	徳川家康
佐竹義重_(十八代当主)	戦国大名
佐竹義重_(十八代当主)	武田信玄
佐竹義重_(十八代当主)	江戸忠通
佐竹義重_(十八代当主)	江戸重通
佐竹義重_(十八代当主)	白河結城氏
佐竹義重_(十八代当主)	結城晴朝
佐竹義重_(十八代当主)	結城氏
佐竹義重_(十八代当主)	蘆名盛氏
佐竹義重_(十八代当主)	蘆名義広
佐竹義重_(十八代当主)	豊臣秀吉
佐竹義重_(十八代当主)	那須氏
佐野宗綱	上杉謙信
佐野宗綱	佐野房綱
佐野宗綱	佐野昌綱
佐野宗綱	佐野氏
佐野宗綱	織田信長
佐野宗綱	豊臣秀吉
佐野房綱	上杉景勝
佐野房綱	上杉謙信
佐野房綱	佐竹義重_(十八代当主)
佐野房綱	佐野宗綱
佐野房綱	佐野昌綱
佐野房綱	佐野氏
佐野房綱	北条氏康
佐野房綱	北条氏政
佐野房綱	徳川家康
佐野房綱	戦国大名
佐野房綱	武田信玄
佐野房綱	結城氏
佐野房綱	織田信長
佐野房綱	豊臣秀吉
佐野房綱	里見義頼
佐野昌綱	上杉謙信
佐野昌綱	佐野宗綱
佐野昌綱	佐野房綱
佐野昌綱	佐野氏
佐野昌綱	北条氏康
佐野昌綱	北条氏政
佐野昌綱	戦国大名
佐野昌綱	足利晴氏
佐野昌綱	足利義氏_(古河公方)
佐野氏	上杉謙信
佐野氏	佐野宗綱
佐野氏	佐野房綱
佐野氏	佐野昌綱
佐野氏	北条氏康
佐野氏	北畠具教
佐野氏	斯波氏
佐野氏	松平清康
佐野氏	豊臣秀吉
佐野氏	足利成氏
