page_title	pl_title
長井道利	斎藤道三
長井道利	斎藤龍興
長井道利	日根野弘就
長井道利	東常慶
長井道利	森可成
長井道利	武田信玄
長井道利	竹中重治
長井道利	織田信長
長井道利	豊臣秀吉
長井道利	豊臣秀長
長井道利	足利義昭
長井道利	遠山直廉
長井道利	遠藤慶隆
長井道利	遠藤盛数
長井道利	遠藤胤俊
長井道利	長井利隆
長井道利	長井長弘
長井長弘	井上道勝
長井長弘	土岐政房
長井長弘	土岐頼武
長井長弘	土岐頼芸
長井長弘	斎藤利茂
長井長弘	斎藤妙純
長井長弘	斎藤道三
長井長弘	長井利安
長井長弘	長井利隆
長井長弘	長井道利
長倉伴九郎	上別府宮内少輔
長倉伴九郎	伊東祐信
長倉伴九郎	伊東祐安
長倉祐省	伊東尹祐
長倉祐省	伊東祐充
長倉祐省	伊東祐吉
長倉祐省	伊東祐武
長倉祐省	伊東義祐
長坂信政	千葉氏
長坂信政	小笠原信定
長坂信政	徳川家康
長坂信政	松平広忠
長坂信政	松平清康
長坂信政	穴山信君
長坂信政	長坂光堅
長坂光堅	三枝虎吉
長坂光堅	上杉景勝
長坂光堅	上杉謙信
長坂光堅	今福友清
長坂光堅	室住虎光
長坂光堅	斎藤朝信
長坂光堅	板垣信方
長坂光堅	武田信玄
長坂光堅	武田信虎
長坂光堅	武田信豊_(甲斐武田氏)
長坂光堅	武田勝頼
長坂光堅	武田義信
長坂光堅	跡部信秋
長坂光堅	跡部勝資
長坂光堅	長坂昌国
長坂昌国	武田義信
長坂昌国	長坂光堅
長宗我部俊宗	長宗我部元親
長宗我部俊宗	長宗我部元門
長宗我部俊宗	長宗我部兼序
長宗我部俊宗	長宗我部国親
長宗我部俊宗	長宗我部忠俊
長宗我部俊宗	長宗我部文兼
長宗我部俊宗	長宗我部盛親
長宗我部俊宗	長宗我部重氏
長宗我部俊宗	長宗我部雄親
長宗我部信親	中島可之助
長宗我部信親	仙石秀久
長宗我部信親	佐竹親直
長宗我部信親	十河存保
長宗我部信親	吉松十左衛門
長宗我部信親	吉良親実
長宗我部信親	島津家久
長宗我部信親	戦国大名
長宗我部信親	斎藤利三
長宗我部信親	新納忠元
長宗我部信親	明智光秀
長宗我部信親	津野親忠
長宗我部信親	石谷頼辰
長宗我部信親	織田信長
長宗我部信親	荒木村重
長宗我部信親	谷忠澄
長宗我部信親	長宗我部元親
長宗我部信親	長宗我部盛親
長宗我部信親	香川親和
長宗我部元親	一条兼定
長宗我部元親	三好康俊
長宗我部元親	三好康長
長宗我部元親	三好氏
長宗我部元親	三好長治
長宗我部元親	中島可之助
長宗我部元親	中島重房
長宗我部元親	久武親信
長宗我部元親	久武親直
長宗我部元親	仙石秀久
長宗我部元親	伊達政宗
長宗我部元親	佐竹親直
長宗我部元親	依岡左京進
長宗我部元親	公文重忠
長宗我部元親	十河存保
長宗我部元親	吉川元長
長宗我部元親	吉松十左衛門
長宗我部元親	吉田孝頼
長宗我部元親	吉田政重
長宗我部元親	吉田貞重
長宗我部元親	吉田重俊
長宗我部元親	吉田重康
長宗我部元親	吉良親実
長宗我部元親	吉良親貞
長宗我部元親	土居清良
長宗我部元親	垣見一直
長宗我部元親	大西覚養
長宗我部元親	大西頼包
長宗我部元親	宇喜多秀家
長宗我部元親	安芸国虎
長宗我部元親	小早川隆景
長宗我部元親	小西行長
長宗我部元親	島親益
長宗我部元親	徳川家康
長宗我部元親	戦国大名
長宗我部元親	戸波親武
長宗我部元親	斎藤利三
長宗我部元親	明智光秀
長宗我部元親	本多正信
長宗我部元親	本山氏
長宗我部元親	本山茂辰
長宗我部元親	本山親茂
長宗我部元親	柴田勝家
長宗我部元親	桑名吉成
長宗我部元親	比江山親興
長宗我部元親	毛利氏
長宗我部元親	江村親家
長宗我部元親	池頼和
長宗我部元親	波川清宗
長宗我部元親	津野親忠
長宗我部元親	浜田善右衛門
長宗我部元親	石谷頼辰
長宗我部元親	福留儀重
長宗我部元親	福留政親
長宗我部元親	福留親政
長宗我部元親	秦泉寺豊後
長宗我部元親	細川晴元
長宗我部元親	細川真之
長宗我部元親	織田信孝
長宗我部元親	織田信長
長宗我部元親	織田信雄
長宗我部元親	蜂須賀家政
長宗我部元親	西園寺公広
長宗我部元親	谷忠澄
長宗我部元親	豊永勝元
長宗我部元親	豊臣秀吉
長宗我部元親	豊臣秀次
長宗我部元親	豊臣秀長
長宗我部元親	豊臣秀頼
長宗我部元親	赤井直正
長宗我部元親	金子元宅
長宗我部元親	長宗我部俊宗
長宗我部元親	長宗我部信親
長宗我部元親	長宗我部元門
長宗我部元親	長宗我部兼序
長宗我部元親	長宗我部国親
長宗我部元親	長宗我部忠俊
長宗我部元親	長宗我部文兼
長宗我部元親	長宗我部盛親
長宗我部元親	長宗我部重氏
長宗我部元親	長宗我部雄親
長宗我部元親	香宗我部親泰
長宗我部元親	香宗我部貞親
長宗我部元親	香川之景
長宗我部元親	香川親和
長宗我部元親	黒田孝高
長宗我部元門	長宗我部俊宗
長宗我部元門	長宗我部元親
長宗我部元門	長宗我部兼序
長宗我部元門	長宗我部国親
長宗我部元門	長宗我部忠俊
長宗我部元門	長宗我部文兼
長宗我部元門	長宗我部盛親
長宗我部元門	長宗我部重氏
長宗我部元門	長宗我部雄親
長宗我部兼序	一条房家
長宗我部兼序	本山氏
長宗我部兼序	細川政元
長宗我部兼序	長宗我部俊宗
長宗我部兼序	長宗我部元親
長宗我部兼序	長宗我部元門
長宗我部兼序	長宗我部国親
長宗我部兼序	長宗我部忠俊
長宗我部兼序	長宗我部文兼
長宗我部兼序	長宗我部盛親
長宗我部兼序	長宗我部親吉
長宗我部兼序	長宗我部重氏
長宗我部兼序	長宗我部雄親
長宗我部兼序	黒川元春
長宗我部国親	一条房家
長宗我部国親	吉田孝頼
長宗我部国親	吉田重俊
長宗我部国親	吉良親貞
長宗我部国親	島親益
長宗我部国親	本山氏
長宗我部国親	本山茂宗
長宗我部国親	本山茂辰
長宗我部国親	毛利元就
長宗我部国親	池頼和
長宗我部国親	波川清宗
長宗我部国親	細川高国
長宗我部国親	長宗我部俊宗
長宗我部国親	長宗我部元親
長宗我部国親	長宗我部元門
長宗我部国親	長宗我部兼序
長宗我部国親	長宗我部忠俊
長宗我部国親	長宗我部文兼
長宗我部国親	長宗我部盛親
長宗我部国親	長宗我部親吉
長宗我部国親	長宗我部重氏
長宗我部国親	長宗我部雄親
長宗我部国親	香宗我部親泰
長宗我部国親	黒川元春
長宗我部忠俊	長宗我部俊宗
長宗我部忠俊	長宗我部元親
長宗我部忠俊	長宗我部元門
長宗我部忠俊	長宗我部兼序
長宗我部忠俊	長宗我部国親
長宗我部忠俊	長宗我部文兼
長宗我部忠俊	長宗我部盛親
長宗我部忠俊	長宗我部重氏
長宗我部忠俊	長宗我部雄親
長宗我部文兼	一条教房
長宗我部文兼	長宗我部俊宗
長宗我部文兼	長宗我部元親
長宗我部文兼	長宗我部元門
長宗我部文兼	長宗我部兼序
長宗我部文兼	長宗我部国親
長宗我部文兼	長宗我部忠俊
長宗我部文兼	長宗我部盛親
長宗我部文兼	長宗我部重氏
長宗我部文兼	長宗我部雄親
長宗我部盛恒	長宗我部盛胤
長宗我部盛恒	長宗我部盛親
長宗我部盛胤	長宗我部元親
長宗我部盛胤	長宗我部盛恒
長宗我部盛胤	長宗我部盛親
長宗我部盛親	久武親直
長宗我部盛親	井伊直孝
長宗我部盛親	井伊直政
長宗我部盛親	南条元忠
長宗我部盛親	吉川広家
長宗我部盛親	吉田重親
長宗我部盛親	吉良親実
長宗我部盛親	増田長盛
長宗我部盛親	安国寺恵瓊
長宗我部盛親	山内一豊
長宗我部盛親	島津忠恒
長宗我部盛親	島津義弘
長宗我部盛親	後藤基次
長宗我部盛親	徳川家康
長宗我部盛親	斎藤利三
長宗我部盛親	明石全登
長宗我部盛親	木村重成
長宗我部盛親	板倉勝重
長宗我部盛親	毛利勝永
長宗我部盛親	毛利秀元
長宗我部盛親	池田輝政
長宗我部盛親	津野親忠
長宗我部盛親	浅野幸長
長宗我部盛親	真田信繁
長宗我部盛親	藤堂高刑
長宗我部盛親	藤堂高虎
長宗我部盛親	蜂須賀至鎮
長宗我部盛親	豊臣秀吉
長宗我部盛親	豊臣秀頼
長宗我部盛親	長宗我部俊宗
長宗我部盛親	長宗我部信親
長宗我部盛親	長宗我部元親
長宗我部盛親	長宗我部元門
長宗我部盛親	長宗我部兼序
長宗我部盛親	長宗我部国親
長宗我部盛親	長宗我部忠俊
長宗我部盛親	長宗我部文兼
長宗我部盛親	長宗我部盛恒
長宗我部盛親	長宗我部重氏
長宗我部盛親	長宗我部雄親
長宗我部盛親	長束正家
長宗我部盛親	香川親和
長宗我部親吉	一条房家
長宗我部親吉	戦国大名
長宗我部親吉	豊臣秀吉
長宗我部親吉	豊臣秀次
長宗我部親吉	長宗我部元親
長宗我部親吉	長宗我部兼序
長宗我部親吉	長宗我部国親
長宗我部親吉	黒田孝高
長宗我部重氏	長宗我部俊宗
長宗我部重氏	長宗我部元親
長宗我部重氏	長宗我部元門
長宗我部重氏	長宗我部兼序
長宗我部重氏	長宗我部国親
長宗我部重氏	長宗我部忠俊
長宗我部重氏	長宗我部文兼
長宗我部重氏	長宗我部盛親
長宗我部重氏	長宗我部雄親
長宗我部雄親	長宗我部俊宗
長宗我部雄親	長宗我部元親
長宗我部雄親	長宗我部元門
長宗我部雄親	長宗我部兼序
長宗我部雄親	長宗我部国親
長宗我部雄親	長宗我部忠俊
長宗我部雄親	長宗我部文兼
長宗我部雄親	長宗我部盛親
長宗我部雄親	長宗我部重氏
長寿院盛淳	伊集院忠棟
長寿院盛淳	島津忠恒
長寿院盛淳	島津義久
長寿院盛淳	島津義弘
長寿院盛淳	島津豊久
長寿院盛淳	畠山氏
長寿院盛淳	石田三成
長寿院盛淳	豊臣秀吉
長寿院盛淳	鳥居忠吉
長尾一勝	北条氏規
長尾一勝	山路正国
長尾一勝	神戸具盛_(7代目当主)
長尾一勝	福島正則
長尾当長	上杉憲政
長尾当長	上杉謙信
長尾当長	北条氏康
長尾当長	北条氏政
長尾当長	横瀬景繁
長尾当長	赤井照景
長尾当長	長尾憲長
長尾当長	長尾景長
長尾当長	長尾氏
長尾当長	長尾顕長
長尾忠政	山内上杉家
長尾忠政	長尾当長
長尾忠政	長尾忠景
長尾忠政	長尾憲景
長尾忠政	長尾憲長
長尾忠政	長尾房景
長尾忠政	長尾景孝
長尾忠政	長尾景広
長尾忠政	長尾景春
長尾忠政	長尾景直
長尾忠政	長尾景秀
長尾忠政	長尾景総
長尾忠政	長尾景英
長尾忠政	長尾景誠
長尾忠政	長尾景長
長尾忠政	長尾氏
長尾忠政	長尾輝景
長尾忠政	長尾顕忠
長尾忠政	長尾顕方
長尾忠政	長尾顕景
長尾忠政	長尾顕長
長尾忠景	上杉顕定
長尾忠景	太田資清
長尾忠景	山内上杉家
長尾忠景	成田顕泰
長尾忠景	長尾当長
長尾忠景	長尾忠政
長尾忠景	長尾憲景
長尾忠景	長尾憲長
長尾忠景	長尾房景
長尾忠景	長尾景孝
長尾忠景	長尾景広
長尾忠景	長尾景春
長尾忠景	長尾景直
長尾忠景	長尾景秀
長尾忠景	長尾景総
長尾忠景	長尾景英
長尾忠景	長尾景誠
長尾忠景	長尾景長
長尾忠景	長尾氏
長尾忠景	長尾輝景
長尾忠景	長尾顕忠
長尾忠景	長尾顕方
長尾忠景	長尾顕景
長尾忠景	長尾顕長
長尾憲景	上杉憲寛
長尾憲景	上杉憲政
長尾憲景	上杉景虎
長尾憲景	上杉謙信
長尾憲景	北条氏直
長尾憲景	武田信玄
長尾憲景	武田勝頼
長尾憲景	滝川一益
長尾憲景	長尾当長
長尾憲景	長尾忠政
長尾憲景	長尾忠景
長尾憲景	長尾憲長
長尾憲景	長尾房景
長尾憲景	長尾景孝
長尾憲景	長尾景広
長尾憲景	長尾景春
長尾憲景	長尾景直
長尾憲景	長尾景秀
長尾憲景	長尾景総
長尾憲景	長尾景英
長尾憲景	長尾景誠
長尾憲景	長尾景長
長尾憲景	長尾氏
長尾憲景	長尾輝景
長尾憲景	長尾顕忠
長尾憲景	長尾顕方
長尾憲景	長尾顕景
長尾憲景	長尾顕長
長尾憲景	長野業正
長尾憲長	上杉憲寛
長尾憲長	上杉憲房_(戦国時代)
長尾憲長	上杉憲政
長尾憲長	山内上杉家
長尾憲長	横瀬泰繁
長尾憲長	足利晴氏
長尾憲長	足利高基
長尾憲長	長尾当長
長尾憲長	長尾憲景
長尾憲長	長尾景誠
長尾憲長	長尾景長
長尾憲長	長尾為景
長尾房景	上杉定実
長尾房景	上杉房能
長尾房景	上杉景信
長尾房景	上杉景勝
長尾房景	上杉謙信
長尾房景	上杉顕定
長尾房景	山内上杉家
長尾房景	河田長親
長尾房景	長尾憲長
長尾房景	長尾房長
長尾房景	長尾政景
長尾房景	長尾景隆
長尾房景	長尾晴景
長尾房景	長尾氏
長尾房景	長尾為景
長尾房景	長尾能景
長尾房景	長尾重景
長尾房清	上杉顕定
長尾房清	太田道灌
長尾房清	山内上杉家
長尾房清	岩松尚純
長尾房清	岩松昌純
長尾房清	横瀬成繁_(室町時代)
長尾房清	長尾景春
長尾房清	長尾景長
長尾房清	長尾氏
長尾房長	上杉定実
長尾房長	上杉房能
長尾房長	上杉景信
長尾房長	上杉景勝
長尾房長	上杉謙信
長尾房長	上杉顕定
長尾房長	大井田景国
長尾房長	山内上杉家
長尾房長	河田長親
長尾房長	長尾憲長
長尾房長	長尾房景
長尾房長	長尾政景
長尾房長	長尾景隆
長尾房長	長尾晴景
長尾房長	長尾氏
長尾房長	長尾為景
長尾房長	長尾能景
長尾房長	長尾重景
長尾政景	上杉景信
長尾政景	上杉景勝
長尾政景	上杉景虎
長尾政景	上杉謙信
長尾政景	上条政繁
長尾政景	下平吉長
長尾政景	大井田景国
長尾政景	宇佐美定満
長尾政景	安田長秀
長尾政景	山内上杉家
長尾政景	河田長親
長尾政景	長尾憲長
長尾政景	長尾房景
長尾政景	長尾房長
長尾政景	長尾景広
長尾政景	長尾景隆
長尾政景	長尾晴景
長尾政景	長尾為景
長尾政景	長尾能景
長尾政景	長尾重景
長尾景孝	上杉憲寛
長尾景孝	上杉憲政
長尾景孝	直江信綱
長尾景孝	長尾当長
長尾景孝	長尾忠政
長尾景孝	長尾忠景
長尾景孝	長尾憲景
長尾景孝	長尾憲長
長尾景孝	長尾房景
長尾景孝	長尾景広
長尾景孝	長尾景春
長尾景孝	長尾景直
長尾景孝	長尾景秀
長尾景孝	長尾景総
長尾景孝	長尾景英
長尾景孝	長尾景誠
長尾景孝	長尾景長
長尾景孝	長尾氏
長尾景孝	長尾輝景
長尾景孝	長尾顕忠
長尾景孝	長尾顕方
長尾景孝	長尾顕景
長尾景孝	長尾顕長
長尾景広	上杉景勝
長尾景広	中条三盛
長尾景広	北条氏政
長尾景広	北条氏直
長尾景広	豊臣秀吉
長尾景広	長尾当長
長尾景広	長尾忠政
長尾景広	長尾忠景
長尾景広	長尾憲景
長尾景広	長尾憲長
長尾景広	長尾房景
長尾景広	長尾景孝
長尾景広	長尾景春
長尾景広	長尾景直
長尾景広	長尾景秀
長尾景広	長尾景総
長尾景広	長尾景英
長尾景広	長尾景誠
長尾景広	長尾景長
長尾景広	長尾氏
長尾景広	長尾輝景
長尾景広	長尾顕忠
長尾景広	長尾顕方
長尾景広	長尾顕景
長尾景広	長尾顕長
長尾景康	上杉定実
長尾景康	上杉謙信
長尾景康	長尾景房
長尾景康	長尾晴景
長尾景康	長尾氏
長尾景康	長尾為景
長尾景康	黒田秀忠
長尾景房	上杉謙信
長尾景房	長尾憲景
長尾景房	長尾景康
長尾景房	長尾晴景
長尾景房	長尾氏
長尾景房	長尾為景
長尾景房	長尾顕忠
長尾景房	長尾顕景
長尾景房	黒田秀忠
長尾景春	上杉憲房_(戦国時代)
長尾景春	上杉顕定
長尾景春	北条早雲
長尾景春	千葉自胤
長尾景春	太田道灌
長尾景春	山内上杉家
長尾景春	足利成氏
長尾景春	那須明資
長尾景春	長尾当長
長尾景春	長尾忠政
長尾景春	長尾忠景
長尾景春	長尾憲景
長尾景春	長尾憲長
長尾景春	長尾房景
長尾景春	長尾景孝
長尾景春	長尾景広
長尾景春	長尾景直
長尾景春	長尾景秀
長尾景春	長尾景総
長尾景春	長尾景英
長尾景春	長尾景誠
長尾景春	長尾景長
長尾景春	長尾氏
長尾景春	長尾為景
長尾景春	長尾輝景
長尾景春	長尾顕忠
長尾景春	長尾顕方
長尾景春	長尾顕景
長尾景春	長尾顕長
長尾景直	上杉景虎
長尾景直	上杉謙信
長尾景直	唐人親広
長尾景直	椎名康胤
長尾景直	神保長住
長尾景直	織田信長
長尾景直	長尾氏
長尾景秀	上杉景勝
長尾景秀	新発田重家
長尾景秀	直江信綱
長尾景秀	長尾景総
長尾景秀	長尾氏
長尾景秀	長尾顕方
長尾景総	上杉憲政
長尾景総	上杉謙信
長尾景総	北条氏康
長尾景総	北条氏綱
長尾景総	北条高広
長尾景総	山内上杉家
長尾景総	武田信玄
長尾景総	長尾当長
長尾景総	長尾忠政
長尾景総	長尾忠景
長尾景総	長尾憲景
長尾景総	長尾憲長
長尾景総	長尾房景
長尾景総	長尾景孝
長尾景総	長尾景広
長尾景総	長尾景春
長尾景総	長尾景直
長尾景総	長尾景秀
長尾景総	長尾景英
長尾景総	長尾景誠
長尾景総	長尾景長
長尾景総	長尾氏
長尾景総	長尾輝景
長尾景総	長尾顕忠
長尾景総	長尾顕方
長尾景総	長尾顕景
長尾景総	長尾顕長
長尾景英	上杉憲寛
長尾景英	上杉憲房_(戦国時代)
長尾景英	上杉顕定
長尾景英	上杉顕実
長尾景英	山内上杉家
長尾景英	成田長泰
長尾景英	足利政氏
長尾景英	長尾当長
長尾景英	長尾忠政
長尾景英	長尾忠景
長尾景英	長尾憲景
長尾景英	長尾憲長
長尾景英	長尾房景
長尾景英	長尾景孝
長尾景英	長尾景広
長尾景英	長尾景春
長尾景英	長尾景直
長尾景英	長尾景秀
長尾景英	長尾景総
長尾景英	長尾景誠
長尾景英	長尾景長
長尾景英	長尾氏
長尾景英	長尾輝景
長尾景英	長尾顕忠
長尾景英	長尾顕方
長尾景英	長尾顕景
長尾景英	長尾顕長
長尾景英	長野業正
長尾景誠	上杉憲寛
長尾景誠	上杉憲政
長尾景誠	山内上杉家
長尾景誠	成田長泰
長尾景誠	長尾当長
長尾景誠	長尾忠政
長尾景誠	長尾忠景
長尾景誠	長尾憲景
長尾景誠	長尾憲長
長尾景誠	長尾房景
長尾景誠	長尾景孝
長尾景誠	長尾景広
長尾景誠	長尾景春
長尾景誠	長尾景直
長尾景誠	長尾景秀
長尾景誠	長尾景総
長尾景誠	長尾景英
長尾景誠	長尾景長
長尾景誠	長尾氏
長尾景誠	長尾為景
長尾景誠	長尾輝景
長尾景誠	長尾顕忠
長尾景誠	長尾顕方
長尾景誠	長尾顕景
長尾景誠	長尾顕長
長尾景誠	長野吉業
長尾景誠	長野業正
長尾景長	上杉憲房_(戦国時代)
長尾景長	上杉顕定
長尾景長	上杉顕実
長尾景長	山内上杉家
長尾景長	岩松尚純
長尾景長	成田顕泰
長尾景長	横瀬成繁_(室町時代)
長尾景長	横瀬景繁
長尾景長	足利高基
長尾景長	長尾当長
長尾景長	長尾憲長
長尾景長	長尾房清
長尾景長	長尾氏
長尾景長	長尾顕忠
長尾景長	長尾顕方
長尾景隆	上杉房能
長尾景隆	上杉景信
長尾景隆	上杉景勝
長尾景隆	上杉謙信
長尾景隆	上杉顕定
長尾景隆	山内上杉家
長尾景隆	河田長親
長尾景隆	長尾憲長
長尾景隆	長尾房景
長尾景隆	長尾房長
長尾景隆	長尾政景
長尾景隆	長尾晴景
長尾景隆	長尾為景
長尾景隆	長尾能景
長尾景隆	長尾重景
長尾晴景	上杉定実
長尾晴景	上杉景信
長尾晴景	上杉景勝
長尾晴景	上杉謙信
長尾晴景	伊達実元
長尾晴景	加地春綱
長尾晴景	山内上杉家
長尾晴景	戦国大名
長尾晴景	河田長親
長尾晴景	長尾憲長
長尾晴景	長尾房景
長尾晴景	長尾房長
長尾晴景	長尾政景
長尾晴景	長尾景康
長尾晴景	長尾景房
長尾晴景	長尾景隆
長尾晴景	長尾氏
長尾晴景	長尾為景
長尾晴景	長尾能景
長尾晴景	長尾重景
長尾晴景	高梨政盛
長尾晴景	黒田秀忠
長尾氏	上杉定実
長尾氏	上杉憲房_(戦国時代)
長尾氏	上杉憲政
長尾氏	上杉房能
長尾氏	上杉景信
長尾氏	上杉景勝
長尾氏	上杉景虎
長尾氏	上杉謙信
長尾氏	上杉顕定
長尾氏	上杉顕実
長尾氏	北条早雲
長尾氏	北条氏康
長尾氏	北条氏直
長尾氏	太田道灌
長尾氏	山内上杉家
長尾氏	成田顕泰
長尾氏	武田信玄
長尾氏	武田勝頼
長尾氏	河田長親
長尾氏	波多氏
長尾氏	滝川一益
長尾氏	由良国繁
長尾氏	由良成繁
長尾氏	織田信長
長尾氏	長尾当長
長尾氏	長尾忠政
長尾氏	長尾忠景
長尾氏	長尾憲景
長尾氏	長尾憲長
長尾氏	長尾房景
長尾氏	長尾房清
長尾氏	長尾房長
長尾氏	長尾政景
長尾氏	長尾景孝
長尾氏	長尾景広
長尾氏	長尾景房
長尾氏	長尾景春
長尾氏	長尾景直
長尾氏	長尾景秀
長尾氏	長尾景英
長尾氏	長尾景誠
長尾氏	長尾景長
長尾氏	長尾景隆
長尾氏	長尾晴景
長尾氏	長尾為景
長尾氏	長尾能景
長尾氏	長尾輝景
長尾氏	長尾重景
長尾氏	長尾顕忠
長尾氏	長尾顕方
長尾氏	長尾顕景
長尾氏	長尾顕長
長尾氏	長野業正
長尾為景	上杉定実
長尾為景	上杉憲房_(戦国時代)
長尾為景	上杉房能
長尾為景	上杉景信
長尾為景	上杉景勝
長尾為景	上杉謙信
長尾為景	上杉顕定
長尾為景	上条定憲
長尾為景	加地春綱
長尾為景	山内上杉家
長尾為景	戦国大名
長尾為景	揚北衆
長尾為景	椎名慶胤
長尾為景	河田長親
長尾為景	浦上氏
長尾為景	神保慶宗
長尾為景	長尾憲長
長尾為景	長尾房景
長尾為景	長尾房長
長尾為景	長尾政景
長尾為景	長尾景康
長尾為景	長尾景房
長尾為景	長尾景隆
長尾為景	長尾晴景
長尾為景	長尾氏
長尾為景	長尾能景
長尾為景	長尾重景
長尾為景	高梨政盛
長尾為景	高梨政高
長尾為景	高梨澄頼
長尾能景	上杉定実
長尾能景	上杉房能
長尾能景	上杉景信
長尾能景	上杉景勝
長尾能景	上杉朝良
長尾能景	上杉謙信
長尾能景	上杉顕定
長尾能景	山内上杉家
長尾能景	山吉能盛
長尾能景	戦国大名
長尾能景	河田長親
長尾能景	神保慶宗
長尾能景	長尾憲長
長尾能景	長尾房景
長尾能景	長尾房長
長尾能景	長尾政景
長尾能景	長尾景隆
長尾能景	長尾晴景
長尾能景	長尾氏
長尾能景	長尾為景
長尾能景	長尾重景
長尾能景	高梨政高
長尾能景	高梨澄頼
長尾輝景	上杉景勝
長尾輝景	上杉謙信
長尾輝景	北条氏政
長尾輝景	北条氏直
長尾輝景	武田勝頼
長尾輝景	滝川一益
長尾輝景	真田昌幸
長尾輝景	織田信長
長尾輝景	豊臣秀吉
長尾輝景	長尾当長
長尾輝景	長尾忠政
長尾輝景	長尾忠景
長尾輝景	長尾憲景
長尾輝景	長尾憲長
長尾輝景	長尾房景
長尾輝景	長尾景孝
長尾輝景	長尾景広
長尾輝景	長尾景春
長尾輝景	長尾景直
長尾輝景	長尾景秀
長尾輝景	長尾景総
長尾輝景	長尾景英
長尾輝景	長尾景誠
長尾輝景	長尾景長
長尾輝景	長尾氏
長尾輝景	長尾顕忠
長尾輝景	長尾顕方
長尾輝景	長尾顕景
長尾輝景	長尾顕長
長尾重景	上杉景信
長尾重景	上杉景勝
長尾重景	上杉謙信
長尾重景	上杉顕定
長尾重景	山内上杉家
長尾重景	山吉能盛
長尾重景	河田長親
長尾重景	長尾憲長
長尾重景	長尾房景
長尾重景	長尾房長
長尾重景	長尾政景
長尾重景	長尾景隆
長尾重景	長尾晴景
長尾重景	長尾氏
長尾重景	長尾為景
長尾重景	長尾能景
長尾顕忠	上杉朝良
長尾顕忠	上杉顕定
長尾顕忠	北条早雲
長尾顕忠	山内上杉家
長尾顕忠	長尾忠景
長尾顕忠	長尾景春
長尾顕忠	長尾顕方
長尾顕方	上杉憲寛
長尾顕方	上杉憲房_(戦国時代)
長尾顕方	上杉顕定
長尾顕方	上杉顕実
長尾顕方	北条氏綱
長尾顕方	太田資頼
長尾顕方	山内上杉家
長尾顕方	成田顕泰
長尾顕方	横瀬景繁
長尾顕方	長尾当長
長尾顕方	長尾忠政
長尾顕方	長尾忠景
長尾顕方	長尾憲景
長尾顕方	長尾憲長
長尾顕方	長尾房景
長尾顕方	長尾景孝
長尾顕方	長尾景広
長尾顕方	長尾景春
長尾顕方	長尾景直
長尾顕方	長尾景秀
長尾顕方	長尾景総
長尾顕方	長尾景英
長尾顕方	長尾景誠
長尾顕方	長尾景長
長尾顕方	長尾氏
長尾顕方	長尾為景
長尾顕方	長尾輝景
長尾顕方	長尾顕忠
長尾顕方	長尾顕景
長尾顕方	長尾顕長
長尾顕景	上杉憲寛
長尾顕景	上杉憲房_(戦国時代)
長尾顕景	上杉景勝
長尾顕景	上杉謙信
長尾顕景	上杉顕定
長尾顕景	上杉顕実
長尾顕景	北条氏綱
長尾顕景	山内上杉家
長尾顕景	武田信玄
長尾顕景	長尾当長
長尾顕景	長尾忠政
長尾顕景	長尾忠景
長尾顕景	長尾憲景
長尾顕景	長尾憲長
長尾顕景	長尾房景
長尾顕景	長尾政景
長尾顕景	長尾景孝
長尾顕景	長尾景広
長尾顕景	長尾景春
長尾顕景	長尾景直
長尾顕景	長尾景秀
長尾顕景	長尾景総
長尾顕景	長尾景英
長尾顕景	長尾景誠
長尾顕景	長尾景長
長尾顕景	長尾氏
長尾顕景	長尾為景
長尾顕景	長尾輝景
長尾顕景	長尾顕忠
長尾顕景	長尾顕方
長尾顕景	長尾顕長
長尾顕長	佐竹義宣_(右京大夫)
長尾顕長	佐野宗綱
長尾顕長	佐野氏
長尾顕長	土井利勝
長尾顕長	成田氏長
長尾顕長	渡瀬繁詮
長尾顕長	滝川一益
長尾顕長	由良国繁
長尾顕長	由良成繁
長尾顕長	豊臣秀吉
長尾顕長	長尾当長
長尾顕長	長尾氏
長尾顕長	黒田直之
長崎元家	徳川家康
長崎元家	本多正重
長崎元家	滝川一益
長崎元家	織田信雄
長崎元家	豊臣秀吉
長崎純景	キリシタン大名
長崎純景	大村喜前
長崎純景	大村純忠
長崎純景	深堀純賢
長崎純景	田中吉政
長崎純景	西郷純堯
長崎通常	五代友泰
長崎通常	伊勢貞昌
長崎通常	島津義久
長崎通常	島津義弘
長崎通常	樺山久高
長崎通常	豊臣秀吉
長束正家	上杉景勝
長束正家	中川秀成
長束正家	中村一氏
長束正家	丹羽長秀
長束正家	亀井茲矩
長束正家	前田利家
長束正家	前田利長
長束正家	前田玄以
長束正家	吉川広家
長束正家	堀尾吉晴
長束正家	増田長盛
長束正家	太田一吉
長束正家	宇喜多秀家
長束正家	小早川隆景
長束正家	小西行長
長束正家	山岡景友
長束正家	山崎家盛
長束正家	徳川家康
長束正家	徳川秀忠
長束正家	木造具康
長束正家	本多忠勝
長束正家	毛利秀元
長束正家	毛利輝元
長束正家	池田輝政
長束正家	池田長吉
長束正家	浅野長政
長束正家	生駒親正
長束正家	石田三成
長束正家	蒲生秀行_(侍従)
長束正家	豊臣秀保
長束正家	豊臣秀勝
長束正家	豊臣秀吉
長束正家	豊臣秀次
長束正家	豊臣秀長
長束正家	豊臣秀頼
長束正家	長宗我部盛親
